,rar,alpha,gamma,epochs,ticker,perf
2373,0.4,0.2,0.7,80,AAPL,1.0013186314256346
2374,0.4,0.2,0.7,80,AMZN,0.998381100317032
2375,0.4,0.2,0.7,80,DJIA,1.0006952541305476
2376,0.4,0.2,0.7,80,QQQ,1.0000198186167646
2377,0.4,0.2,0.7,80,SPY,1.000891137679511
2378,0.4,0.2,0.7,80,VGT,0.9975134546330551
2379,0.4,0.2,0.7,80,XLI,1.000419023376817
2380,0.4,0.2,0.8,20,AAPL,1.00049646548217
2381,0.4,0.2,0.8,20,AMZN,0.9955773417705404
2382,0.4,0.2,0.8,20,DJIA,1.00069544390607
2383,0.4,0.2,0.8,20,QQQ,1.0012464326932
2384,0.4,0.2,0.8,20,SPY,1.000928605249376
2385,0.4,0.2,0.8,20,VGT,1.000457483708678
2386,0.4,0.2,0.8,20,XLI,1.0005811825038833
2387,0.4,0.2,0.8,40,AAPL,1.0016938123047858
2388,0.4,0.2,0.8,40,AMZN,1.0042348582269134
2389,0.4,0.2,0.8,40,DJIA,1.0006952541305476
2390,0.4,0.2,0.8,40,QQQ,0.9974907915507784
2391,0.4,0.2,0.8,40,SPY,1.0017085703927866
2392,0.4,0.2,0.8,40,VGT,1.0003764766056094
2393,0.4,0.2,0.8,40,XLI,1.0001891669318157
2394,0.4,0.2,0.8,60,AAPL,1.0007880620232603
2395,0.4,0.2,0.8,60,AMZN,1.0012695280172137
2396,0.4,0.2,0.8,60,DJIA,0.9998372614741228
2397,0.4,0.2,0.8,60,QQQ,1.0011073220989517
2398,0.4,0.2,0.8,60,SPY,1.0002852496172654
2399,0.4,0.2,0.8,60,VGT,1.0005943866729747
2400,0.4,0.2,0.8,60,XLI,1.0001144883864563
2401,0.4,0.2,0.8,80,AAPL,1.0018609715416802
2402,0.4,0.2,0.8,80,AMZN,1.0020100329764068
2403,0.4,0.2,0.8,80,DJIA,1.0007512013738618
2404,0.4,0.2,0.8,80,QQQ,0.9999983462376912
2405,0.4,0.2,0.8,80,SPY,0.999631751330218
2406,0.4,0.2,0.8,80,VGT,0.9995613344482248
2407,0.4,0.2,0.8,80,XLI,1.0007823279492412
2408,0.4,0.2,0.9,20,AAPL,0.9984162396203918
2409,0.4,0.2,0.9,20,AMZN,0.9987393845252794
2410,0.4,0.2,0.9,20,DJIA,1.0010319799974936
2411,0.4,0.2,0.9,20,QQQ,1.0016940185981928
2412,0.4,0.2,0.9,20,SPY,0.9995868926771541
2413,0.4,0.2,0.9,20,VGT,0.9997817146168898
2414,0.4,0.2,0.9,20,XLI,0.9997212562466076
2415,0.4,0.2,0.9,40,AAPL,1.0025131747984009
2416,0.4,0.2,0.9,40,AMZN,0.9947160081995392
2417,0.4,0.2,0.9,40,DJIA,1.0005414698713535
2418,0.4,0.2,0.9,40,QQQ,1.000391862074454
2419,0.4,0.2,0.9,40,SPY,0.9993585072020384
2420,0.4,0.2,0.9,40,VGT,0.9985860459351564
2421,0.4,0.2,0.9,40,XLI,1.002175915701211
2422,0.4,0.2,0.9,60,AAPL,1.0013040100659898
2423,0.4,0.2,0.9,60,AMZN,1.000347334513184
2424,0.4,0.2,0.9,60,DJIA,1.0008029782127499
2425,0.4,0.2,0.9,60,QQQ,0.9993109824851538
2426,0.4,0.2,0.9,60,SPY,1.0011071109551215
2427,0.4,0.2,0.9,60,VGT,1.0002489565349455
2428,0.4,0.2,0.9,60,XLI,1.000128563139868
2429,0.4,0.2,0.9,80,AAPL,0.9977323300066364
2430,0.4,0.2,0.9,80,AMZN,0.9990911753097108
2431,0.4,0.2,0.9,80,DJIA,1.0003129680006866
2432,0.4,0.2,0.9,80,QQQ,0.9995383261626084
2433,0.4,0.2,0.9,80,SPY,1.0011287971564415
2434,0.4,0.2,0.9,80,VGT,0.9980714356787368
2435,0.4,0.2,0.9,80,XLI,0.9999998689850078
2436,0.4,0.3,0.7,20,AAPL,0.998422932030972
2437,0.4,0.3,0.7,20,AMZN,0.9969869240269414
2438,0.4,0.3,0.7,20,DJIA,0.9995761544167552
2439,0.4,0.3,0.7,20,QQQ,0.9985092349801684
2440,0.4,0.3,0.7,20,SPY,1.00059089500896
2441,0.4,0.3,0.7,20,VGT,0.9996643629844408
2442,0.4,0.3,0.7,20,XLI,1.0001448464317129
2443,0.4,0.3,0.7,40,AAPL,0.9987755814798625
2444,0.4,0.3,0.7,40,AMZN,0.9943651086693576
2445,0.4,0.3,0.7,40,DJIA,0.9997473751822052
2446,0.4,0.3,0.7,40,QQQ,1.0013202329417066
2447,0.4,0.3,0.7,40,SPY,0.9998281372311252
2448,0.4,0.3,0.7,40,VGT,1.0013722940171184
2449,0.4,0.3,0.7,40,XLI,1.0013222032978342
2450,0.4,0.3,0.7,60,AAPL,0.99949619080072
2451,0.4,0.3,0.7,60,AMZN,1.0014230783921771
2452,0.4,0.3,0.7,60,DJIA,1.0003308178771717
2453,0.4,0.3,0.7,60,QQQ,1.0003887579537565
2454,0.4,0.3,0.7,60,SPY,1.0004356671984027
2455,0.4,0.3,0.7,60,VGT,1.0011961225519377
2456,0.4,0.3,0.7,60,XLI,1.0009730670609591
2457,0.4,0.3,0.7,80,AAPL,1.001984823613921
2458,0.4,0.3,0.7,80,AMZN,0.9978080238346848
2459,0.4,0.3,0.7,80,DJIA,0.9998975667906164
2460,0.4,0.3,0.7,80,QQQ,1.0005088635469221
2461,0.4,0.3,0.7,80,SPY,1.0001652097897706
2462,0.4,0.3,0.7,80,VGT,0.9996637520053214
2463,0.4,0.3,0.7,80,XLI,0.9993812161934528
2464,0.4,0.3,0.8,20,AAPL,0.9997678328199971
2465,0.4,0.3,0.8,20,AMZN,0.9959407188602132
2466,0.4,0.3,0.8,20,DJIA,1.0001586802237312
2467,0.4,0.3,0.8,20,QQQ,1.0007076068644405
2468,0.4,0.3,0.8,20,SPY,0.9996870438629653
2469,0.4,0.3,0.8,20,VGT,0.9996978533685028
2470,0.4,0.3,0.8,20,XLI,0.9988540867319241
2471,0.4,0.3,0.8,40,AAPL,1.002636894721491
2472,0.4,0.3,0.8,40,AMZN,0.9992527469729184
2473,0.4,0.3,0.8,40,DJIA,0.9996731249407754
2474,0.4,0.3,0.8,40,QQQ,0.9983939138009564
2475,0.4,0.3,0.8,40,SPY,1.0010509949593012
2476,0.4,0.3,0.8,40,VGT,1.0003271618623335
2477,0.4,0.3,0.8,40,XLI,1.0007701435549976
2478,0.4,0.3,0.8,60,AAPL,0.9994329574319268
2479,0.4,0.3,0.8,60,AMZN,0.9955480577023464
2480,0.4,0.3,0.8,60,DJIA,1.0014288763477257
2481,0.4,0.3,0.8,60,QQQ,1.0006858957068503
2482,0.4,0.3,0.8,60,SPY,1.000860262835354
2483,0.4,0.3,0.8,60,VGT,0.999726665398158
2484,0.4,0.3,0.8,60,XLI,1.0003832750004684
2485,0.4,0.3,0.8,80,AAPL,1.0009377209368615
2486,0.4,0.3,0.8,80,AMZN,1.00126150672897
2487,0.4,0.3,0.8,80,DJIA,1.0011100003572635
2488,0.4,0.3,0.8,80,QQQ,0.9997225128343452
2489,0.4,0.3,0.8,80,SPY,1.000905919845912
2490,0.4,0.3,0.8,80,VGT,0.999478712614624
2491,0.4,0.3,0.8,80,XLI,1.000419023376817
2492,0.4,0.3,0.9,20,AAPL,1.0004128811441098
2493,0.4,0.3,0.9,20,AMZN,1.0009694299792464
2494,0.4,0.3,0.9,20,DJIA,1.0016626395964463
2495,0.4,0.3,0.9,20,QQQ,0.9990504220631348
2496,0.4,0.3,0.9,20,SPY,1.0010251713581466
2497,0.4,0.3,0.9,20,VGT,1.0011323625166049
2498,0.4,0.3,0.9,20,XLI,1.000190327350315
2499,0.4,0.3,0.9,40,AAPL,1.0011389746547372
2500,0.4,0.3,0.9,40,AMZN,1.002697571968781
2501,0.4,0.3,0.9,40,DJIA,1.0008624716470491
2502,0.4,0.3,0.9,40,QQQ,1.0006931474987952
2503,0.4,0.3,0.9,40,SPY,1.000307673922682
2504,0.4,0.3,0.9,40,VGT,1.0011832483490477
2505,0.4,0.3,0.9,40,XLI,1.0008085309476131
2506,0.4,0.3,0.9,60,AAPL,0.9987007567426744
2507,0.4,0.3,0.9,60,AMZN,1.0012594695763992
2508,0.4,0.3,0.9,60,DJIA,0.9998540976066904
2509,0.4,0.3,0.9,60,QQQ,0.9993494965752968
2510,0.4,0.3,0.9,60,SPY,1.0007686877161897
2511,0.4,0.3,0.9,60,VGT,1.0000383782170241
2512,0.4,0.3,0.9,60,XLI,0.9990109116771791
2513,0.4,0.3,0.9,80,AAPL,1.000749314004317
2514,0.4,0.3,0.9,80,AMZN,0.9944365363313428
2515,0.4,0.3,0.9,80,DJIA,0.9998766224033048
2516,0.4,0.3,0.9,80,QQQ,0.9993682804851622
2517,0.4,0.3,0.9,80,SPY,1.0005015342020869
2518,0.4,0.3,0.9,80,VGT,1.00012212599786
2519,0.4,0.3,0.9,80,XLI,0.9996177169701844
2520,0.4,0.4,0.7,20,AAPL,1.0019671911414767
2521,0.4,0.4,0.7,20,AMZN,1.0014028341885128
2522,0.4,0.4,0.7,20,DJIA,0.9995572482728872
2523,0.4,0.4,0.7,20,QQQ,0.9995388744688278
2524,0.4,0.4,0.7,20,SPY,1.0009126280572944
2525,0.4,0.4,0.7,20,VGT,0.9997614912080108
2526,0.4,0.4,0.7,20,XLI,1.001184768571375
2527,0.4,0.4,0.7,40,AAPL,1.0021815653822086
2528,0.4,0.4,0.7,40,AMZN,0.9960932506588912
2529,0.4,0.4,0.7,40,DJIA,0.9998371100085294
2530,0.4,0.4,0.7,40,QQQ,1.000454139048688
2531,0.4,0.4,0.7,40,SPY,0.9999438940464116
2532,0.4,0.4,0.7,40,VGT,1.0012177337562476
2533,0.4,0.4,0.7,40,XLI,0.997966460162084
2534,0.4,0.4,0.7,60,AAPL,1.0030193343647265
2535,0.4,0.4,0.7,60,AMZN,1.002058033383838
2536,0.4,0.4,0.7,60,DJIA,0.9993954819099632
2537,0.4,0.4,0.7,60,QQQ,0.9999958965469972
2538,0.4,0.4,0.7,60,SPY,1.0005766651653527
2539,0.4,0.4,0.7,60,VGT,0.9975034782168491
2540,0.4,0.4,0.7,60,XLI,1.0011951187557315
2541,0.4,0.4,0.7,80,AAPL,1.0025036223026236
2542,0.4,0.4,0.7,80,AMZN,0.9977246279013507
2543,0.4,0.4,0.7,80,DJIA,1.001548737248199
2544,0.4,0.4,0.7,80,QQQ,0.9994953283425676
2545,0.4,0.4,0.7,80,SPY,1.0000670118182011
2546,0.4,0.4,0.7,80,VGT,0.999460007925272
2547,0.4,0.4,0.7,80,XLI,0.9993241498062848
2548,0.4,0.4,0.8,20,AAPL,0.9978578905786148
2549,0.4,0.4,0.8,20,AMZN,0.9975372098649116
2550,0.4,0.4,0.8,20,DJIA,1.0003860132812044
2551,0.4,0.4,0.8,20,QQQ,0.9997207706355488
2552,0.4,0.4,0.8,20,SPY,1.0009507132244655
2553,0.4,0.4,0.8,20,VGT,0.9974235796044698
2554,0.4,0.4,0.8,20,XLI,0.9995731157236708
2555,0.4,0.4,0.8,40,AAPL,0.9985110943931946
2556,0.4,0.4,0.8,40,AMZN,1.0029436854636429
2557,0.4,0.4,0.8,40,DJIA,1.000791627884563
2558,0.4,0.4,0.8,40,QQQ,0.9998358353489488
2559,0.4,0.4,0.8,40,SPY,1.000280313859937
2560,0.4,0.4,0.8,40,VGT,1.0013669435856791
2561,0.4,0.4,0.8,40,XLI,0.9988653353047968
2562,0.4,0.4,0.8,60,AAPL,1.002055004252371
2563,0.4,0.4,0.8,60,AMZN,0.9999657503724172
2564,0.4,0.4,0.8,60,DJIA,1.0005522170537888
2565,0.4,0.4,0.8,60,QQQ,0.9998327312282504
2566,0.4,0.4,0.8,60,SPY,1.0009445221880615
2567,0.4,0.4,0.8,60,VGT,1.001054104819578
2568,0.4,0.4,0.8,60,XLI,1.000670366280484
2569,0.4,0.4,0.8,80,AAPL,0.9986966601189908
2570,0.4,0.4,0.8,80,AMZN,0.996394367273144
2571,0.4,0.4,0.8,80,DJIA,1.0011892211317612
2572,0.4,0.4,0.8,80,QQQ,1.0021653496999796
2573,0.4,0.4,0.8,80,SPY,1.0004012976572982
2574,0.4,0.4,0.8,80,VGT,1.0002717722409489
2575,0.4,0.4,0.8,80,XLI,1.000138202099983
2576,0.4,0.4,0.9,20,AAPL,0.9989223991867172
2577,0.4,0.4,0.9,20,AMZN,1.0035848792350497
2578,0.4,0.4,0.9,20,DJIA,1.0010675967548577
2579,0.4,0.4,0.9,20,QQQ,1.0010110766700124
2580,0.4,0.4,0.9,20,SPY,1.0007599258682387
2581,0.4,0.4,0.9,20,VGT,1.0008213654161382
2582,0.4,0.4,0.9,20,XLI,1.000692245784125
2583,0.4,0.4,0.9,40,AAPL,1.0008526829581397
2584,0.4,0.4,0.9,40,AMZN,0.9951696566124698
2585,0.4,0.4,0.9,40,DJIA,1.0012304540914103
2586,0.4,0.4,0.9,40,QQQ,1.0004936259401909
2587,0.4,0.4,0.9,40,SPY,1.0005432345729957
2588,0.4,0.4,0.9,40,VGT,0.9997936898076464
2589,0.4,0.4,0.9,40,XLI,0.9993131819798234
2590,0.4,0.4,0.9,60,AAPL,1.0044128377236743
2591,0.4,0.4,0.9,60,AMZN,0.9982439744846636
2592,0.4,0.4,0.9,60,DJIA,0.9997936408246028
2593,0.4,0.4,0.9,60,QQQ,0.9992102533263172
2594,0.4,0.4,0.9,60,SPY,1.0000081994829255
2595,0.4,0.4,0.9,60,VGT,0.9979566152455008
2596,0.4,0.4,0.9,60,XLI,1.0002881768328058
2597,0.4,0.4,0.9,80,AAPL,1.00224938621439
2598,0.4,0.4,0.9,80,AMZN,0.9992723545664044
2599,0.4,0.4,0.9,80,DJIA,1.0004679210730756
2600,0.4,0.4,0.9,80,QQQ,1.000166490530663
2601,0.4,0.4,0.9,80,SPY,0.9993906674519694
2602,0.4,0.4,0.9,80,VGT,0.998727330492572
2603,0.4,0.4,0.9,80,XLI,1.0002058432686374
2604,0.4,0.5,0.7,20,AAPL,1.001500166602322
2605,0.4,0.5,0.7,20,AMZN,1.0012490291694789
2606,0.4,0.5,0.7,20,DJIA,1.0003216862538145
2607,0.4,0.5,0.7,20,QQQ,1.0006857188338762
2608,0.4,0.5,0.7,20,SPY,0.9999093588084684
2609,0.4,0.5,0.7,20,VGT,1.0013815459866529
2610,0.4,0.5,0.7,20,XLI,1.0002730913923157
2611,0.4,0.5,0.7,40,AAPL,0.9992283716675994
2612,0.4,0.5,0.7,40,AMZN,1.0005676016348148
2613,0.4,0.5,0.7,40,DJIA,1.0000560660539906
2614,0.4,0.5,0.7,40,QQQ,1.0008410133052696
2615,0.4,0.5,0.7,40,SPY,1.000095290745229
2616,0.4,0.5,0.7,40,VGT,0.9969778441514456
2617,0.4,0.5,0.7,40,XLI,1.0015757173070807
2618,0.4,0.5,0.7,60,AAPL,1.0041010601193685
2619,0.4,0.5,0.7,60,AMZN,1.000602615194612
2620,0.4,0.5,0.7,60,DJIA,1.0010644053881037
2621,0.4,0.5,0.7,60,QQQ,0.9996492166738148
2622,0.4,0.5,0.7,60,SPY,0.9990605943294522
2623,0.4,0.5,0.7,60,VGT,1.0019058271697174
2624,0.4,0.5,0.7,60,XLI,0.9990720956783766
2625,0.4,0.5,0.7,80,AAPL,0.9990736155724556
2626,0.4,0.5,0.7,80,AMZN,1.0026727441718342
2627,0.4,0.5,0.7,80,DJIA,1.0002892261569596
2628,0.4,0.5,0.7,80,QQQ,1.0005992986986572
2629,0.4,0.5,0.7,80,SPY,0.9999281829734944
2630,0.4,0.5,0.7,80,VGT,1.0003489039907416
2631,0.4,0.5,0.7,80,XLI,0.9998164854292608
2632,0.4,0.5,0.8,20,AAPL,1.0003387077134525
2633,0.4,0.5,0.8,20,AMZN,0.9979623381418624
2634,0.4,0.5,0.8,20,DJIA,1.0015461426514491
2635,0.4,0.5,0.8,20,QQQ,0.9998283801530834
2636,0.4,0.5,0.8,20,SPY,0.999188462077266
2637,0.4,0.5,0.8,20,VGT,1.0012515121733232
2638,0.4,0.5,0.8,20,XLI,1.0009496902431263
2639,0.4,0.5,0.8,40,AAPL,0.9980028581973536
2640,0.4,0.5,0.8,40,AMZN,0.9968893953476528
2641,0.4,0.5,0.8,40,DJIA,1.000204368112488
2642,0.4,0.5,0.8,40,QQQ,0.9987968834981932
2643,0.4,0.5,0.8,40,SPY,0.9999513504041244
2644,0.4,0.5,0.8,40,VGT,1.0016719792755882
2645,0.4,0.5,0.8,40,XLI,0.9999441876134684
2646,0.4,0.5,0.8,60,AAPL,0.999706336268618
2647,0.4,0.5,0.8,60,AMZN,0.9990951222928148
2648,0.4,0.5,0.8,60,DJIA,1.001235626153553
2649,0.4,0.5,0.8,60,QQQ,1.0006428978868098
2650,0.4,0.5,0.8,60,SPY,0.9992266024767156
2651,0.4,0.5,0.8,60,VGT,1.0011006265154467
2652,0.4,0.5,0.8,60,XLI,0.9994639802354524
2653,0.4,0.5,0.8,80,AAPL,0.9993063963020896
2654,0.4,0.5,0.8,80,AMZN,0.993703416050216
2655,0.4,0.5,0.8,80,DJIA,1.0003154486101522
2656,0.4,0.5,0.8,80,QQQ,0.9999908910418258
2657,0.4,0.5,0.8,80,SPY,0.9988489341927476
2658,0.4,0.5,0.8,80,VGT,0.9971575331107041
2659,0.4,0.5,0.8,80,XLI,1.0014698384772314
2660,0.4,0.5,0.9,20,AAPL,1.0004368001404556
2661,0.4,0.5,0.9,20,AMZN,0.998336282960492
2662,0.4,0.5,0.9,20,DJIA,1.0001605576874455
2663,0.4,0.5,0.9,20,QQQ,0.9999649614638004
2664,0.4,0.5,0.9,20,SPY,0.9996785832819924
2665,0.4,0.5,0.9,20,VGT,1.0019555259570112
2666,0.4,0.5,0.9,20,XLI,0.9994418199854008
2667,0.4,0.5,0.9,40,AAPL,0.9968649784927258
2668,0.4,0.5,0.9,40,AMZN,1.0033075718414584
2669,0.4,0.5,0.9,40,DJIA,1.0002865968539645
2670,0.4,0.5,0.9,40,QQQ,1.0022712612369613
2671,0.4,0.5,0.9,40,SPY,1.001802716323498
2672,0.4,0.5,0.9,40,VGT,0.9969778441514456
2673,0.4,0.5,0.9,40,XLI,0.9996592112897488
2674,0.4,0.5,0.9,60,AAPL,0.9992488547860171
2675,0.4,0.5,0.9,60,AMZN,1.0036248583542355
2676,0.4,0.5,0.9,60,DJIA,1.001376634301005
2677,0.4,0.5,0.9,60,QQQ,0.999740244350014
2678,0.4,0.5,0.9,60,SPY,0.9990864078883744
2679,0.4,0.5,0.9,60,VGT,1.0001081433042798
2680,0.4,0.5,0.9,60,XLI,1.0015594152988083
2681,0.4,0.5,0.9,80,AAPL,1.0002615609268946
2682,0.4,0.5,0.9,80,AMZN,1.0048047516583698
2683,0.4,0.5,0.9,80,DJIA,1.0008967573700156
2684,0.4,0.5,0.9,80,QQQ,1.0005755535018632
2685,0.4,0.5,0.9,80,SPY,0.9995810932878212
2686,0.4,0.5,0.9,80,VGT,0.998420444408756
2687,0.4,0.5,0.9,80,XLI,0.9992607759830804
2688,0.4,0.6,0.7,20,AAPL,1.0013521029177588
2689,0.4,0.6,0.7,20,AMZN,0.998754281203448
2690,0.4,0.6,0.7,20,DJIA,1.0009801910724054
2691,0.4,0.6,0.7,20,QQQ,0.9986791126282878
2692,0.4,0.6,0.7,20,SPY,1.0005366217628235
2693,0.4,0.6,0.7,20,VGT,0.9991461043098472
2694,0.4,0.6,0.7,20,XLI,1.0006642272922943
2695,0.4,0.6,0.7,40,AAPL,1.0019039577726832
2696,0.4,0.6,0.7,40,AMZN,1.0004709642097758
2697,0.4,0.6,0.7,40,DJIA,1.0009592587712937
2698,0.4,0.6,0.7,40,QQQ,1.0000222152455658
2699,0.4,0.6,0.7,40,SPY,0.9994964272246928
2700,0.4,0.6,0.7,40,VGT,1.000340751783623
2701,0.4,0.6,0.7,40,XLI,0.9997228658593644
2702,0.4,0.6,0.7,60,AAPL,1.0013070400572393
2703,0.4,0.6,0.7,60,AMZN,0.9986870551686384
2704,0.4,0.6,0.7,60,DJIA,1.0016010761508467
2705,0.4,0.6,0.7,60,QQQ,1.0006285358013003
2706,0.4,0.6,0.7,60,SPY,0.9997382241014582
2707,0.4,0.6,0.7,60,VGT,1.0006015787700473
2708,0.4,0.6,0.7,60,XLI,0.9991807819723376
2709,0.4,0.6,0.7,80,AAPL,1.0000181138729245
2710,0.4,0.6,0.7,80,AMZN,0.9958519754013831
2711,0.4,0.6,0.7,80,DJIA,1.001169904389728
2712,0.4,0.6,0.7,80,QQQ,1.000005881026394
2713,0.4,0.6,0.7,80,SPY,1.0007773993529785
2714,0.4,0.6,0.7,80,VGT,1.0012563912780117
2715,0.4,0.6,0.7,80,XLI,1.0011105205038464
2716,0.4,0.6,0.8,20,AAPL,0.9984420747794288
2717,0.4,0.6,0.8,20,AMZN,1.0021716046396147
2718,0.4,0.6,0.8,20,DJIA,1.001075152570538
2719,0.4,0.6,0.8,20,QQQ,1.0011911068268546
2720,0.4,0.6,0.8,20,SPY,1.0000010494133071
2721,0.4,0.6,0.8,20,VGT,1.0019058271697174
2722,0.4,0.6,0.8,20,XLI,1.0004218308409292
2723,0.4,0.6,0.8,40,AAPL,0.9995997674174936
2724,0.4,0.6,0.8,40,AMZN,0.9951453381036659
2725,0.4,0.6,0.8,40,DJIA,0.9999360747556107
2726,0.4,0.6,0.8,40,QQQ,0.9998411503818241
2727,0.4,0.6,0.8,40,SPY,0.9993824780112764
2728,0.4,0.6,0.8,40,VGT,0.9991036936306301
2729,0.4,0.6,0.8,40,XLI,1.0013583260027323
2730,0.4,0.6,0.8,60,AAPL,1.0011580702070682
2731,0.4,0.6,0.8,60,AMZN,0.99966998128366
2732,0.4,0.6,0.8,60,DJIA,1.0003657238772472
2733,0.4,0.6,0.8,60,QQQ,1.0002835450650227
2734,0.4,0.6,0.8,60,SPY,0.9998147358717084
2735,0.4,0.6,0.8,60,VGT,0.9991671045350372
2736,0.4,0.6,0.8,60,XLI,1.0003258530011787
2737,0.4,0.6,0.8,80,AAPL,1.001655413537171
2738,0.4,0.6,0.8,80,AMZN,1.0009381087584828
2739,0.4,0.6,0.8,80,DJIA,1.000693487105876
2740,0.4,0.6,0.8,80,QQQ,1.0008053026517678
2741,0.4,0.6,0.8,80,SPY,1.0004473814627421
2742,0.4,0.6,0.8,80,VGT,0.9983100055686394
2743,0.4,0.6,0.8,80,XLI,1.0007446517808678
2744,0.4,0.6,0.9,20,AAPL,0.9991120143400704
2745,0.4,0.6,0.9,20,AMZN,1.0015712812416446
2746,0.4,0.6,0.9,20,DJIA,1.0010525862484012
2747,0.4,0.6,0.9,20,QQQ,1.0014089435819429
2748,0.4,0.6,0.9,20,SPY,0.9998982370358538
2749,0.4,0.6,0.9,20,VGT,0.9980911092064084
2750,0.4,0.6,0.9,20,XLI,1.0015563270882857
2751,0.4,0.6,0.9,40,AAPL,0.998581275031645
2752,0.4,0.6,0.9,40,AMZN,0.9955275588546112
2753,0.4,0.6,0.9,40,DJIA,1.0004619425619847
2754,0.4,0.6,0.9,40,QQQ,1.0006762826606996
2755,0.4,0.6,0.9,40,SPY,1.0000670118182011
2756,0.4,0.6,0.9,40,VGT,0.9984666257019712
2757,0.4,0.6,0.9,40,XLI,1.0005185199049205
2758,0.4,0.6,0.9,60,AAPL,0.9986092340163244
2759,0.4,0.6,0.9,60,AMZN,1.0012918093734484
2760,0.4,0.6,0.9,60,DJIA,1.0007342137757007
2761,0.4,0.6,0.9,60,QQQ,0.99906426237337
2762,0.4,0.6,0.9,60,SPY,0.999737360469454
2763,0.4,0.6,0.9,60,VGT,1.0022215724507768
2764,0.4,0.6,0.9,60,XLI,0.999203709595912
2765,0.4,0.6,0.9,80,AAPL,1.001061440859951
2766,0.4,0.6,0.9,80,AMZN,1.0019691626029714
2767,0.4,0.6,0.9,80,DJIA,1.000033051655378
2768,0.4,0.6,0.9,80,QQQ,1.0017640426086991
2769,0.4,0.6,0.9,80,SPY,0.9992441512782004
2770,0.4,0.6,0.9,80,VGT,1.0012426442478055
2771,0.4,0.6,0.9,80,XLI,1.0006288719609198
2772,0.4,0.7,0.7,20,AAPL,1.001386338987115
2773,0.4,0.7,0.7,20,AMZN,0.9955101157357302
2774,0.4,0.7,0.7,20,DJIA,1.0008033888109154
2775,0.4,0.7,0.7,20,QQQ,0.9998411503818241
2776,0.4,0.7,0.7,20,SPY,1.00001039371075
2777,0.4,0.7,0.7,20,VGT,0.9996656547688668
2778,0.4,0.7,0.7,20,XLI,1.0002695539875353
2779,0.4,0.7,0.7,40,AAPL,1.001692811746927
2780,0.4,0.7,0.7,40,AMZN,0.9979469321755512
2781,0.4,0.7,0.7,40,DJIA,0.9994015708600956
2782,0.4,0.7,0.7,40,QQQ,0.9995489827593068
2783,0.4,0.7,0.7,40,SPY,1.00111272456315
2784,0.4,0.7,0.7,40,VGT,0.9992831469265129
2785,0.4,0.7,0.7,40,XLI,1.0010662000037438
2786,0.4,0.7,0.7,60,AAPL,1.0013521029177588
2787,0.4,0.7,0.7,60,AMZN,0.9943533950420802
2788,0.4,0.7,0.7,60,DJIA,1.0011603103306037
2789,0.4,0.7,0.7,60,QQQ,1.000131903020548
2790,0.4,0.7,0.7,60,SPY,1.0007834698825908
2791,0.4,0.7,0.7,60,VGT,0.9994994946329852
2792,0.4,0.7,0.7,60,XLI,0.9996732860431596
2793,0.4,0.7,0.7,80,AAPL,0.9997011635732754
2794,0.4,0.7,0.7,80,AMZN,0.9960033613017408
2795,0.4,0.7,0.7,80,DJIA,1.0008439667872102
2796,0.4,0.7,0.7,80,QQQ,0.9996944519369796
2797,0.4,0.7,0.7,80,SPY,0.9997028252315102
2798,0.4,0.7,0.7,80,VGT,0.9999425417778792
2799,0.4,0.7,0.7,80,XLI,1.0010937880177428
2800,0.4,0.7,0.8,20,AAPL,1.0027459555280354
2801,0.4,0.7,0.8,20,AMZN,1.0043681643982123
2802,0.4,0.7,0.8,20,DJIA,1.0008505620271684
2803,0.4,0.7,0.8,20,QQQ,1.0021149762769122
2804,0.4,0.7,0.8,20,SPY,0.9992925447971444
2805,0.4,0.7,0.8,20,VGT,0.9986522760717886
2806,0.4,0.7,0.8,20,XLI,1.001619307866514
2807,0.4,0.7,0.8,40,AAPL,0.9975308686258096
2808,0.4,0.7,0.8,40,AMZN,1.001280350390242
2809,0.4,0.7,0.8,40,DJIA,1.0008480814177023
2810,0.4,0.7,0.8,40,QQQ,0.9992561960813792
2811,0.4,0.7,0.8,40,SPY,1.0009436585560572
2812,0.4,0.7,0.8,40,VGT,1.001271107146535
2813,0.4,0.7,0.8,40,XLI,1.0011239776151528
2814,0.4,0.7,0.8,60,AAPL,1.0017227435296476
2815,0.4,0.7,0.8,60,AMZN,0.9995793279942956
2816,0.4,0.7,0.8,60,DJIA,0.9994454506421859
2817,0.4,0.7,0.8,60,QQQ,1.0010885647200318
2818,0.4,0.7,0.8,60,SPY,1.0018525107338911
2819,0.4,0.7,0.8,60,VGT,0.998324607969612
2820,0.4,0.7,0.8,60,XLI,0.9994573359037224
2821,0.4,0.7,0.8,80,AAPL,1.0020378531804055
2822,0.4,0.7,0.8,80,AMZN,0.9961980366942104
2823,0.4,0.7,0.8,80,DJIA,1.0009034602215097
2824,0.4,0.7,0.8,80,QQQ,1.0009085345631894
2825,0.4,0.7,0.8,80,SPY,1.0007200531836635
2826,0.4,0.7,0.8,80,VGT,0.9991718265308079
2827,0.4,0.7,0.8,80,XLI,1.0007507533362032
2828,0.4,0.7,0.9,20,AAPL,1.003252502102587
2829,0.4,0.7,0.9,20,AMZN,0.9969703721623102
2830,0.4,0.7,0.9,20,DJIA,1.0004732581839266
2831,0.4,0.7,0.9,20,QQQ,0.9999693921318056
