,time,day,y_test,y_predicted
804,10.325277777777778,1069,-1,1
805,1.0991666666666666,1069,-1,1
806,1.0980555555555556,1069,-1,1
807,0.5669444444444445,1069,-1,1
808,0.17055555555555554,1069,-1,1
809,23.463611111111113,1068,1,1
810,23.150277777777767,1068,1,1
811,22.2775,1068,1,1
812,22.2775,1068,1,1
813,21.837222222222227,1068,1,1
814,21.788611111111113,1068,1,1
815,21.788611111111113,1068,1,1
816,21.378333333333334,1068,1,1
817,17.928055555555556,1068,1,1
818,14.543611111111113,1068,1,-1
819,14.265277777777778,1068,1,1
820,13.628611111111107,1068,1,1
821,13.155833333333335,1068,1,1
822,13.155833333333335,1068,1,1
823,12.952222222222225,1068,1,-1
824,12.524722222222225,1068,1,-1
825,12.413055555555555,1068,1,1
826,5.183888888888889,1068,1,-1
827,4.5519444444444455,1068,1,1
828,4.530555555555557,1068,1,1
829,4.110555555555557,1068,1,1
830,3.219444444444445,1068,1,-1
831,21.335,1067,-1,-1
832,20.95861111111111,1067,-1,1
833,20.94305555555556,1067,-1,1
834,20.933055555555555,1067,-1,1
835,20.803333333333327,1067,-1,1
836,20.803333333333327,1067,-1,1
837,20.21444444444445,1067,-1,1
838,19.803888888888885,1067,-1,1
839,15.194166666666666,1067,-1,1
840,14.269444444444444,1067,-1,-1
841,14.153333333333334,1067,-1,-1
842,14.153333333333334,1067,-1,1
843,13.828333333333333,1067,-1,1
844,13.231111111111113,1067,-1,-1
845,3.8247222222222224,1067,-1,1
846,3.8025,1067,-1,1
847,3.4266666666666667,1067,-1,1
848,3.426111111111111,1067,-1,1
849,2.6066666666666665,1067,-1,-1
850,2.351111111111111,1067,-1,1
851,2.3466666666666667,1067,-1,-1
852,2.333055555555556,1067,-1,1
853,2.3075,1067,-1,1
854,2.288055555555556,1067,-1,1
855,23.92833333333333,1066,1,1
856,23.775277777777767,1066,1,1
857,23.775,1066,1,1
858,23.398611111111112,1066,1,1
859,23.386388888888888,1066,1,-1
860,23.362222222222233,1066,1,1
861,23.358888888888888,1066,1,1
862,23.352777777777767,1066,1,1
863,17.486666666666668,1066,1,1
864,15.786388888888887,1066,1,1
865,15.773055555555556,1066,1,1
866,15.769166666666667,1066,1,1
867,15.7625,1066,1,1
868,15.758333333333333,1066,1,1
869,15.731944444444444,1066,1,1
870,15.724166666666667,1066,1,1
871,15.714722222222226,1066,1,1
872,15.706111111111117,1066,1,1
873,15.701111111111107,1066,1,1
874,15.696944444444444,1066,1,1
875,15.6825,1066,1,1
876,15.671388888888883,1066,1,1
877,15.641388888888883,1066,1,1
878,15.638888888888893,1066,1,1
879,15.632777777777774,1066,1,1
880,15.598333333333333,1066,1,-1
881,15.5775,1066,1,1
882,15.573055555555555,1066,1,1
883,15.566388888888893,1066,1,1
884,15.557777777777774,1066,1,1
885,15.549722222222226,1066,1,1
886,15.535833333333333,1066,1,1
887,15.528888888888883,1066,1,1
888,15.500833333333333,1066,1,1
889,15.474722222222226,1066,1,-1
890,15.431944444444444,1066,1,1
891,15.425,1066,1,1
892,14.460277777777774,1066,1,1
893,14.263611111111107,1066,1,1
894,14.0,1066,1,1
895,13.819166666666666,1066,1,1
896,2.830833333333333,1066,1,1
897,2.6169444444444445,1066,1,1
898,0.06527777777777778,1066,1,1
899,0.03861111111111111,1066,1,1
900,20.924444444444443,1065,-1,1
901,20.125,1065,-1,1
902,20.125,1065,-1,1
903,13.831111111111117,1065,-1,1
904,13.713055555555556,1065,-1,1
905,13.650555555555556,1065,-1,1
906,13.569166666666666,1065,-1,1
907,13.450277777777774,1065,-1,1
908,13.45,1065,-1,1
909,13.230277777777774,1065,-1,1
910,13.223611111111113,1065,-1,1
911,13.218333333333335,1065,-1,1
912,13.210277777777774,1065,-1,-1
913,13.147222222222226,1065,-1,1
914,13.146944444444443,1065,-1,1
915,13.0675,1065,-1,1
916,4.276666666666666,1065,-1,1
917,3.8880555555555554,1065,-1,1
918,1.5927777777777778,1065,-1,1
919,1.5705555555555557,1065,-1,1
920,23.504444444444445,1064,1,1
921,17.925833333333333,1064,1,1
922,16.462777777777774,1064,1,1
923,16.380555555555556,1064,1,1
924,14.534444444444444,1064,1,1
925,14.534166666666666,1064,1,1
926,14.318333333333333,1064,1,1
927,14.1825,1064,1,1
928,14.178055555555556,1064,1,1
929,14.133888888888887,1064,1,1
930,14.127222222222226,1064,1,1
931,14.101111111111116,1064,1,1
932,14.036944444444444,1064,1,-1
933,14.004166666666665,1064,1,1
934,13.992222222222226,1064,1,1
935,13.935833333333333,1064,1,1
936,13.930555555555555,1064,1,1
937,13.921388888888883,1064,1,1
938,13.908611111111117,1064,1,1
939,13.853888888888893,1064,1,1
940,13.829166666666667,1064,1,1
941,13.788333333333336,1064,1,1
942,13.741666666666667,1064,1,1
943,12.729166666666664,1064,1,1
944,12.729166666666664,1064,1,1
945,12.367777777777775,1064,1,1
946,12.234166666666667,1064,1,1
947,12.233888888888883,1064,1,-1
948,11.645555555555555,1064,1,1
949,11.602777777777774,1064,1,1
950,11.286666666666667,1064,1,1
951,11.241666666666667,1064,1,-1
952,11.206944444444444,1064,1,1
953,11.170555555555556,1064,1,1
954,11.170555555555556,1064,1,1
955,10.795277777777779,1064,1,1
956,2.6563888888888894,1064,1,1
957,2.2552777777777777,1064,1,1
958,2.038611111111111,1064,1,1
959,2.0108333333333333,1064,1,1
960,1.9866666666666664,1064,1,1
961,1.9597222222222217,1064,1,1
962,1.8044444444444443,1064,1,1
963,1.7208333333333334,1064,1,1
964,1.7208333333333334,1064,1,1
965,22.482222222222227,1063,1,1
966,18.9125,1063,1,1
967,18.677777777777774,1063,1,1
968,18.677222222222227,1063,1,1
969,17.51388888888889,1063,1,1
970,17.262777777777778,1063,1,1
971,16.107222222222227,1063,1,1
972,14.599166666666667,1063,1,1
973,14.518888888888887,1063,1,1
974,14.418333333333333,1063,1,1
975,14.108055555555556,1063,1,1
976,13.393055555555556,1063,1,1
977,13.388611111111107,1063,1,1
978,12.920277777777779,1063,1,1
979,12.92,1063,1,1
980,12.503055555555555,1063,1,1
981,12.502777777777775,1063,1,1
982,12.171388888888883,1063,1,-1
983,12.071666666666667,1063,1,1
984,12.070277777777774,1063,1,-1
985,4.403611111111111,1063,1,1
986,4.3922222222222205,1063,1,1
987,4.384722222222221,1063,1,1
988,4.370555555555557,1063,1,1
989,4.365,1063,1,1
990,4.359444444444445,1063,1,1
991,4.248611111111111,1063,1,1
992,4.2252777777777775,1063,1,1
993,4.158611111111111,1063,1,1
994,4.149166666666667,1063,1,1
995,4.115833333333334,1063,1,1
996,4.1002777777777775,1063,1,1
997,4.091388888888889,1063,1,-1
998,4.073611111111111,1063,1,1
999,4.0727777777777785,1063,1,1
1000,4.037222222222222,1063,1,1
1001,4.0327777777777785,1063,1,1
1002,4.029444444444445,1063,1,-1
1003,4.0216666666666665,1063,1,1
1004,3.958055555555557,1063,1,1
1005,3.9161111111111113,1063,1,1
1006,3.8769444444444434,1063,1,-1
1007,3.7147222222222216,1063,1,1
1008,3.7077777777777774,1063,1,1
1009,3.681666666666666,1063,1,1
1010,16.877777777777773,1062,1,1
1011,16.801666666666666,1062,1,1
1012,15.635833333333334,1062,1,-1
1013,15.635833333333334,1062,1,-1
1014,15.446388888888887,1062,1,1
1015,15.441388888888893,1062,1,1
1016,15.427777777777774,1062,1,-1
1017,15.417222222222225,1062,1,1
1018,15.405,1062,1,1
1019,15.385833333333334,1062,1,1
1020,15.346944444444444,1062,1,1
1021,15.346666666666666,1062,1,1
1022,14.340555555555556,1062,1,1
1023,14.018055555555556,1062,1,1
1024,14.017777777777773,1062,1,1
1025,13.639166666666664,1062,1,1
1026,12.079166666666667,1062,1,1
1027,11.861944444444443,1062,1,-1
1028,11.676666666666666,1062,1,1
1029,11.676388888888884,1062,1,1
1030,11.676111111111116,1062,1,-1
1031,11.676111111111116,1062,1,1
1032,11.675833333333333,1062,1,1
1033,2.4638888888888895,1062,1,1
1034,2.4636111111111108,1062,1,1
1035,23.91416666666667,1061,1,1
1036,23.65222222222221,1061,1,1
1037,23.598055555555554,1061,1,1
1038,23.41944444444445,1061,1,1
1039,23.371388888888887,1061,1,1
1040,23.094166666666666,1061,1,1
1041,22.093055555555555,1061,1,1
1042,22.08972222222221,1061,1,1
1043,22.08833333333333,1061,1,1
1044,22.08416666666667,1061,1,1
1045,22.08138888888889,1061,1,1
1046,22.05083333333333,1061,1,1
1047,21.56166666666667,1061,1,1
1048,21.54944444444445,1061,1,-1
1049,20.225833333333334,1061,1,1
1050,18.017777777777773,1061,1,1
1051,17.628055555555555,1061,1,1
1052,16.70722222222222,1061,1,1
1053,16.70722222222222,1061,1,1
1054,14.975555555555555,1061,1,1
1055,14.975277777777775,1061,1,1
1056,13.427222222222225,1061,1,1
1057,13.408888888888884,1061,1,1
1058,13.383055555555556,1061,1,1
1059,13.370277777777774,1061,1,1
1060,13.3625,1061,1,1
1061,13.303333333333333,1061,1,1
1062,13.233333333333333,1061,1,-1
1063,13.154722222222222,1061,1,1
1064,13.144722222222226,1061,1,1
1065,13.070555555555556,1061,1,-1
1066,13.043055555555556,1061,1,1
1067,13.038888888888893,1061,1,1
1068,13.018333333333333,1061,1,1
1069,12.991944444444444,1061,1,1
1070,1.2961111111111112,1061,1,1
1071,23.83805555555556,1060,1,1
1072,23.626666666666665,1060,1,1
1073,23.415277777777767,1060,1,1
1074,22.689166666666665,1060,1,1
1075,20.231944444444444,1060,1,1
1076,20.2275,1060,1,1
1077,20.221388888888885,1060,1,1
1078,19.425555555555555,1060,1,1
1079,19.153611111111108,1060,1,-1
1080,19.105,1060,1,1
1081,18.564166666666665,1060,1,1
1082,16.770833333333332,1060,1,-1
1083,16.589166666666667,1060,1,1
1084,16.56833333333333,1060,1,1
1085,14.289166666666668,1060,1,1
1086,14.113055555555556,1060,1,1
1087,13.975833333333336,1060,1,1
1088,13.820833333333333,1060,1,1
1089,4.591111111111111,1060,1,1
1090,4.287222222222222,1060,1,1
1091,4.193888888888889,1060,1,-1
1092,3.4222222222222216,1060,1,1
1093,3.4161111111111118,1060,1,1
1094,3.4077777777777776,1060,1,1
1095,3.4075,1060,1,1
1096,3.379166666666667,1060,1,1
1097,3.3544444444444443,1060,1,1
1098,3.3322222222222213,1060,1,1
1099,3.2475,1060,1,-1
1100,3.233611111111111,1060,1,1
1101,3.2330555555555565,1060,1,1
1102,3.221111111111111,1060,1,1
1103,3.21,1060,1,1
1104,3.2022222222222223,1060,1,1
1105,2.9680555555555554,1060,1,1
1106,2.5194444444444444,1060,1,1
1107,2.421944444444444,1060,1,1
1108,2.421944444444444,1060,1,1
1109,2.04,1060,1,1
1110,0.9230555555555556,1060,1,1
1111,23.424166666666668,1059,-1,1
1112,22.56166666666667,1059,-1,1
1113,22.455277777777773,1059,-1,1
1114,22.455277777777773,1059,-1,1
1115,22.26166666666667,1059,-1,1
1116,22.215277777777786,1059,-1,1
1117,22.044166666666666,1059,-1,1
1118,21.995555555555555,1059,-1,-1
1119,21.954722222222227,1059,-1,1
1120,21.89333333333333,1059,-1,1
1121,21.886111111111113,1059,-1,1
1122,19.78305555555556,1059,-1,1
1123,14.206388888888887,1059,-1,1
1124,13.799722222222226,1059,-1,1
1125,13.736388888888893,1059,-1,1
1126,13.194722222222225,1059,-1,1
1127,12.786111111111113,1059,-1,-1
1128,12.279722222222222,1059,-1,1
1129,11.864444444444445,1059,-1,1
1130,11.584444444444443,1059,-1,1
1131,2.3488888888888892,1059,-1,1
1132,1.9391666666666667,1059,-1,1
1133,1.7361111111111112,1059,-1,1
1134,1.5863888888888888,1059,-1,1
1135,1.4644444444444444,1059,-1,1
1136,1.3722222222222222,1059,-1,1
1137,1.3483333333333334,1059,-1,1
1138,1.3058333333333334,1059,-1,-1
1139,1.2977777777777777,1059,-1,1
1140,1.2869444444444444,1059,-1,1
1141,1.2825,1059,-1,1
1142,1.0772222222222223,1059,-1,1
1143,23.32,1058,-1,1
1144,23.03833333333333,1058,-1,1
1145,22.83,1058,-1,1
1146,21.362222222222226,1058,-1,1
1147,20.985,1058,-1,1
1148,20.739166666666666,1058,-1,1
1149,20.61277777777779,1058,-1,1
1150,20.53472222222221,1058,-1,1
1151,19.9475,1058,-1,1
1152,19.460277777777776,1058,-1,1
1153,17.279722222222222,1058,-1,1
1154,17.076666666666668,1058,-1,1
1155,13.671944444444444,1058,-1,1
1156,13.448055555555555,1058,-1,1
1157,12.159166666666666,1058,-1,-1
1158,12.117777777777775,1058,-1,1
1159,12.0975,1058,-1,1
1160,11.798611111111107,1058,-1,1
1161,11.746388888888893,1058,-1,-1
1162,11.628888888888893,1058,-1,1
1163,11.606388888888883,1058,-1,-1
1164,11.55,1058,-1,1
1165,11.531388888888893,1058,-1,1
1166,11.480277777777774,1058,-1,1
1167,11.431666666666667,1058,-1,1
1168,11.416111111111107,1058,-1,1
1169,11.401111111111113,1058,-1,1
1170,11.381944444444445,1058,-1,1
1171,10.869722222222226,1058,-1,1
1172,10.819166666666666,1058,-1,1
1173,10.653333333333334,1058,-1,1
1174,10.625833333333333,1058,-1,1
1175,10.0,1058,-1,1
1176,3.3158333333333334,1058,-1,-1
1177,3.306666666666666,1058,-1,1
1178,3.1775,1058,-1,1
1179,23.6975,1057,1,-1
1180,23.464444444444453,1057,1,-1
1181,23.464444444444453,1057,1,-1
1182,21.11,1057,1,1
1183,19.86555555555556,1057,1,1
1184,15.813055555555556,1057,1,-1
1185,15.651944444444444,1057,1,-1
1186,15.531388888888893,1057,1,1
1187,15.5175,1057,1,-1
1188,15.319166666666666,1057,1,1
1189,15.036388888888887,1057,1,1
1190,14.784722222222221,1057,1,-1
1191,14.705277777777773,1057,1,1
1192,14.436111111111117,1057,1,1
1193,14.279722222222222,1057,1,1
1194,14.121388888888893,1057,1,-1
1195,14.114722222222225,1057,1,1
1196,14.010833333333334,1057,1,-1
1197,13.113333333333333,1057,1,-1
1198,12.863611111111116,1057,1,-1
1199,12.661944444444444,1057,1,-1
1200,0.33444444444444443,1057,1,-1
1201,23.6925,1056,1,1
1202,23.6925,1056,1,-1
1203,22.257777777777786,1056,1,1
1204,22.257777777777786,1056,1,-1
1205,15.007777777777774,1056,1,1
1206,14.579166666666667,1056,1,1
1207,14.23,1056,1,-1
1208,14.218611111111107,1056,1,1
1209,14.214166666666667,1056,1,-1
1210,13.323333333333334,1056,1,1
1211,13.323055555555555,1056,1,1
1212,11.165833333333332,1056,1,-1
1213,11.028611111111116,1056,1,-1
1214,10.994722222222226,1056,1,-1
1215,10.971111111111114,1056,1,-1
1216,10.966944444444444,1056,1,1
1217,10.951666666666664,1056,1,1
1218,10.907222222222225,1056,1,-1
1219,10.755833333333333,1056,1,-1
1220,10.675,1056,1,-1
1221,10.563055555555557,1056,1,-1
1222,10.3525,1056,1,1
1223,10.132777777777775,1056,1,1
1224,10.126388888888886,1056,1,-1
1225,9.946111111111113,1056,1,-1
1226,4.465833333333333,1056,1,1
1227,2.955,1056,1,-1
1228,1.3116666666666668,1056,1,-1
1229,21.23305555555556,1055,1,1
1230,19.766111111111115,1055,1,1
1231,19.135,1055,1,1
1232,19.073888888888884,1055,1,-1
1233,18.93138888888889,1055,1,-1
1234,16.821666666666665,1055,1,-1
1235,14.058333333333335,1055,1,1
1236,13.981944444444444,1055,1,1
1237,13.839444444444444,1055,1,1
1238,13.839166666666667,1055,1,1
1239,12.728611111111107,1055,1,1
1240,12.682222222222226,1055,1,1
1241,12.637222222222226,1055,1,1
1242,12.532222222222225,1055,1,-1
1243,12.531944444444445,1055,1,1
1244,12.213055555555556,1055,1,1
1245,12.060833333333333,1055,1,1
1246,11.800833333333333,1055,1,1
1247,11.661388888888887,1055,1,1
1248,3.8986111111111112,1055,1,1
1249,3.4066666666666667,1055,1,1
1250,2.6877777777777787,1055,1,1
1251,1.1986111111111108,1055,1,1
1252,1.1983333333333333,1055,1,1
1253,1.1983333333333333,1055,1,1
1254,1.1980555555555557,1055,1,1
1255,0.5161111111111111,1055,1,1
1256,0.3705555555555556,1055,1,1
1257,0.3705555555555556,1055,1,1
1258,23.121666666666666,1054,1,-1
1259,22.895555555555557,1054,1,1
1260,22.895277777777785,1054,1,1
1261,22.895,1054,1,1
1262,18.275277777777774,1054,1,1
1263,17.793055555555554,1054,1,1
1264,14.426111111111116,1054,1,1
1265,14.389166666666664,1054,1,1
1266,14.336666666666664,1054,1,1
1267,14.278611111111116,1054,1,1
1268,14.277222222222226,1054,1,1
1269,14.269444444444444,1054,1,1
1270,14.268611111111117,1054,1,1
1271,14.254166666666665,1054,1,1
1272,14.244722222222226,1054,1,1
1273,14.2225,1054,1,1
1274,14.221388888888884,1054,1,-1
1275,14.217222222222222,1054,1,1
1276,14.210277777777774,1054,1,1
1277,14.191944444444443,1054,1,1
1278,14.187222222222225,1054,1,1
1279,14.186388888888883,1054,1,1
1280,14.180277777777775,1054,1,1
1281,14.049166666666665,1054,1,1
1282,14.045833333333333,1054,1,1
1283,14.043888888888883,1054,1,1
1284,14.043055555555556,1054,1,1
1285,12.493333333333334,1054,1,1
1286,12.374444444444444,1054,1,1
1287,3.0108333333333333,1054,1,1
1288,2.9586111111111117,1054,1,1
1289,2.9447222222222216,1054,1,1
1290,2.906944444444445,1054,1,1
1291,2.9047222222222224,1054,1,1
1292,2.9027777777777777,1054,1,1
1293,2.898888888888889,1054,1,1
1294,2.8955555555555565,1054,1,1
1295,2.8927777777777783,1054,1,1
1296,2.8897222222222223,1054,1,1
1297,2.8872222222222224,1054,1,1
1298,2.865833333333333,1054,1,1
1299,2.863888888888889,1054,1,1
1300,2.8605555555555555,1054,1,1
1301,2.8583333333333334,1054,1,1
1302,2.8455555555555554,1054,1,1
1303,2.585833333333333,1054,1,1
1304,2.3544444444444443,1054,1,1
1305,2.3508333333333336,1054,1,1
1306,2.3427777777777776,1054,1,1
1307,2.3377777777777777,1054,1,1
1308,2.32,1054,1,1
1309,2.3088888888888888,1054,1,1
1310,2.3016666666666667,1054,1,1
1311,2.0069444444444446,1054,1,1
1312,1.8911111111111112,1054,1,1
1313,22.66638888888889,1053,-1,1
1314,22.661388888888887,1053,-1,-1
1315,22.509722222222226,1053,-1,1
1316,22.509166666666665,1053,-1,1
1317,22.013333333333332,1053,-1,-1
1318,22.013333333333332,1053,-1,1
1319,21.245833333333334,1053,-1,-1
1320,12.592777777777775,1053,-1,1
1321,12.573611111111116,1053,-1,-1
1322,12.269166666666667,1053,-1,-1
1323,11.917222222222225,1053,-1,-1
1324,4.225833333333333,1053,-1,-1
1325,4.21,1053,-1,-1
1326,4.193611111111111,1053,-1,-1
1327,4.1577777777777785,1053,-1,-1
1328,4.1227777777777765,1053,-1,1
1329,3.921388888888889,1053,-1,-1
1330,21.629722222222227,1052,-1,1
1331,19.688333333333333,1052,-1,1
1332,15.401388888888887,1052,-1,1
1333,13.715833333333334,1052,-1,-1
1334,13.535,1052,-1,1
1335,13.488333333333333,1052,-1,1
1336,13.421111111111117,1052,-1,1
1337,13.384722222222226,1052,-1,1
1338,12.4975,1052,-1,1
1339,12.4975,1052,-1,1
1340,11.7,1052,-1,1
1341,11.699722222222226,1052,-1,1
1342,11.340555555555556,1052,-1,-1
1343,11.340277777777779,1052,-1,1
1344,11.045,1052,-1,1
1345,0.585,1052,-1,-1
1346,0.5072222222222222,1052,-1,1
1347,23.412777777777766,1051,1,1
1348,23.043888888888887,1051,1,1
1349,23.02,1051,1,1
1350,22.981666666666666,1051,1,1
1351,18.220833333333328,1051,1,1
1352,16.805833333333332,1051,1,1
1353,16.718611111111112,1051,1,-1
1354,16.62638888888889,1051,1,1
1355,16.352777777777778,1051,1,-1
1356,13.326388888888893,1051,1,-1
1357,12.688888888888883,1051,1,1
1358,12.586944444444445,1051,1,1
1359,12.576388888888893,1051,1,1
1360,12.568333333333333,1051,1,1
1361,12.546111111111117,1051,1,1
1362,12.537777777777775,1051,1,-1
1363,12.453888888888883,1051,1,1
1364,12.440833333333336,1051,1,-1
1365,12.429166666666667,1051,1,1
1366,12.357222222222227,1051,1,1
1367,12.343611111111107,1051,1,1
1368,12.328888888888883,1051,1,1
1369,12.316388888888893,1051,1,1
1370,12.085277777777774,1051,1,1
1371,12.063888888888883,1051,1,1
1372,12.044444444444444,1051,1,1
1373,12.012222222222226,1051,1,1
1374,12.006666666666666,1051,1,1
1375,11.999444444444444,1051,1,1
1376,11.991944444444444,1051,1,1
1377,11.408055555555556,1051,1,1
1378,11.308611111111107,1051,1,1
1379,11.299444444444443,1051,1,1
1380,11.263611111111107,1051,1,1
1381,11.253333333333336,1051,1,1
1382,11.244722222222226,1051,1,1
1383,11.161666666666667,1051,1,1
1384,11.157222222222225,1051,1,1
1385,11.145555555555555,1051,1,-1
1386,11.113888888888884,1051,1,1
1387,11.058333333333335,1051,1,1
1388,11.053333333333333,1051,1,1
1389,11.0275,1051,1,1
1390,11.0125,1051,1,1
1391,11.01,1051,1,1
1392,2.7825,1051,1,1
1393,2.7627777777777784,1051,1,1
1394,20.29222222222221,1050,-1,1
1395,20.29222222222221,1050,-1,1
1396,18.22861111111111,1050,-1,-1
1397,17.911944444444444,1050,-1,1
1398,17.895833333333332,1050,-1,-1
1399,17.775,1050,-1,-1
1400,17.770277777777782,1050,-1,1
1401,17.763333333333332,1050,-1,1
1402,17.76,1050,-1,1
1403,17.749722222222218,1050,-1,1
1404,17.73361111111111,1050,-1,1
1405,17.724166666666665,1050,-1,1
1406,17.720277777777778,1050,-1,1
1407,15.947222222222226,1050,-1,1
1408,15.420277777777779,1050,-1,1
1409,14.968888888888893,1050,-1,1
1410,13.296111111111117,1050,-1,-1
1411,13.199166666666667,1050,-1,-1
1412,12.800555555555556,1050,-1,1
1413,12.795,1050,-1,1
1414,12.782777777777778,1050,-1,-1
1415,11.400555555555556,1050,-1,-1
1416,11.234166666666667,1050,-1,-1
1417,3.695833333333333,1050,-1,-1
1418,3.6233333333333335,1050,-1,1
1419,3.5802777777777783,1050,-1,1
1420,3.2944444444444443,1050,-1,1
1421,3.0744444444444445,1050,-1,1
1422,2.931111111111111,1050,-1,1
1423,2.5844444444444443,1050,-1,-1
1424,2.444166666666667,1050,-1,1
1425,22.377777777777773,1049,-1,1
1426,21.295,1049,-1,-1
1427,21.23472222222221,1049,-1,1
1428,21.1875,1049,-1,1
1429,21.133611111111108,1049,-1,-1
1430,19.220277777777774,1049,-1,-1
1431,18.875277777777786,1049,-1,-1
1432,18.203055555555554,1049,-1,-1
1433,18.2025,1049,-1,1
1434,4.344722222222222,1049,-1,-1
1435,4.303333333333334,1049,-1,-1
1436,4.1575,1049,-1,-1
1437,4.075555555555557,1049,-1,-1
1438,4.0344444444444445,1049,-1,1
1439,3.9247222222222216,1049,-1,-1
1440,3.6033333333333335,1049,-1,-1
1441,23.40861111111111,1048,-1,1
1442,22.740277777777766,1048,-1,1
1443,20.361666666666668,1048,-1,1
1444,19.624166666666667,1048,-1,1
1445,18.959722222222226,1048,-1,-1
1446,18.958055555555557,1048,-1,-1
1447,15.486388888888893,1048,-1,1
1448,15.485555555555555,1048,-1,1
1449,0.115,1048,-1,-1
1450,0.06555555555555556,1048,-1,1
1451,0.06527777777777778,1048,-1,1
1452,21.462777777777774,1047,-1,-1
1453,19.060277777777774,1047,-1,1
1454,15.566944444444443,1047,-1,-1
1455,15.48,1047,-1,1
1456,15.373055555555556,1047,-1,1
1457,14.664722222222226,1047,-1,-1
1458,14.484444444444444,1047,-1,1
1459,13.659444444444444,1047,-1,-1
1460,13.655833333333335,1047,-1,1
1461,13.655555555555555,1047,-1,1
1462,13.655277777777775,1047,-1,1
1463,0.3030555555555556,1047,-1,-1
1464,0.2663888888888889,1047,-1,1
1465,0.07944444444444444,1047,-1,1
1466,0.07916666666666666,1047,-1,1
1467,22.789444444444445,1046,1,1
1468,21.835555555555555,1046,1,1
1469,21.79722222222221,1046,1,1
1470,21.79722222222221,1046,1,1
1471,21.718611111111112,1046,1,1
1472,21.64833333333333,1046,1,1
1473,19.540555555555557,1046,1,1
1474,19.475555555555555,1046,1,-1
1475,14.037777777777775,1046,1,1
1476,12.898611111111107,1046,1,1
1477,12.526666666666667,1046,1,1
1478,12.526388888888887,1046,1,1
1479,4.582777777777777,1046,1,1
1480,4.183333333333334,1046,1,-1
1481,20.92805555555556,1045,-1,1
1482,20.593611111111112,1045,-1,1
1483,18.521944444444443,1045,-1,-1
1484,18.521666666666672,1045,-1,-1
1485,12.464722222222226,1045,-1,-1
1486,12.464444444444444,1045,-1,1
1487,12.040555555555557,1045,-1,1
1488,2.8305555555555566,1045,-1,-1
1489,2.2608333333333333,1045,-1,1
1490,2.2363888888888894,1045,-1,1
1491,2.2072222222222218,1045,-1,-1
1492,2.1663888888888887,1045,-1,1
1493,2.0641666666666665,1045,-1,1
1494,0.05166666666666666,1045,-1,-1
1495,21.70333333333333,1044,1,-1
1496,14.853055555555557,1044,1,-1
1497,14.791666666666664,1044,1,1
1498,14.791666666666664,1044,1,1
1499,2.086388888888889,1044,1,1
1500,1.7144444444444444,1044,1,1
1501,18.418611111111108,1043,-1,-1
1502,17.934722222222227,1043,-1,1
1503,17.899166666666666,1043,-1,1
1504,16.001944444444444,1043,-1,1
1505,15.323611111111116,1043,-1,1
1506,15.323333333333334,1043,-1,1
1507,15.323333333333334,1043,-1,1
1508,14.563888888888883,1043,-1,1
1509,13.390833333333333,1043,-1,-1
1510,12.891666666666667,1043,-1,-1
1511,12.757777777777774,1043,-1,-1
1512,12.365833333333333,1043,-1,1
1513,12.2475,1043,-1,-1
1514,12.015,1043,-1,1
1515,11.9725,1043,-1,1
1516,11.971944444444444,1043,-1,-1
1517,11.955833333333333,1043,-1,-1
1518,11.918055555555556,1043,-1,1
1519,11.872777777777774,1043,-1,1
1520,11.853611111111107,1043,-1,1
1521,11.818888888888884,1043,-1,-1
1522,11.803888888888887,1043,-1,1
1523,11.798055555555555,1043,-1,-1
1524,11.795,1043,-1,1
1525,11.790277777777774,1043,-1,-1
1526,11.751666666666667,1043,-1,1
1527,11.739444444444445,1043,-1,-1
1528,11.733055555555556,1043,-1,1
1529,11.713333333333333,1043,-1,1
1530,11.668055555555556,1043,-1,1
1531,11.646944444444443,1043,-1,1
1532,11.636388888888884,1043,-1,1
1533,11.536666666666667,1043,-1,1
1534,11.476388888888893,1043,-1,-1
1535,11.3175,1043,-1,1
1536,11.146388888888893,1043,-1,1
1537,0.10138888888888888,1043,-1,1
1538,23.976944444444445,1042,-1,-1
1539,17.816666666666666,1042,-1,-1
1540,17.190833333333334,1042,-1,-1
1541,17.098333333333333,1042,-1,1
1542,15.209722222222226,1042,-1,-1
1543,15.209722222222226,1042,-1,1
1544,3.820833333333333,1042,-1,1
1545,3.700833333333333,1042,-1,-1
1546,3.6458333333333335,1042,-1,-1
1547,0.4944444444444445,1042,-1,1
1548,0.4938888888888889,1042,-1,-1
1549,23.36083333333333,1041,-1,1
1550,22.829166666666666,1041,-1,1
1551,22.80833333333333,1041,-1,1
1552,22.68138888888889,1041,-1,1
1553,22.68111111111111,1041,-1,1
1554,22.1,1041,-1,1
1555,21.8875,1041,-1,1
1556,21.217777777777773,1041,-1,1
1557,20.99388888888889,1041,-1,1
1558,20.855555555555554,1041,-1,1
1559,20.852777777777774,1041,-1,1
1560,20.848333333333333,1041,-1,1
1561,19.447777777777773,1041,-1,-1
1562,19.279444444444444,1041,-1,-1
1563,18.964166666666667,1041,-1,1
1564,17.985555555555557,1041,-1,1
1565,14.020555555555555,1041,-1,1
1566,14.020555555555555,1041,-1,1
1567,13.594722222222225,1041,-1,1
1568,13.265833333333333,1041,-1,1
1569,12.590555555555556,1041,-1,1
1570,12.285277777777774,1041,-1,1
1571,12.110277777777775,1041,-1,-1
1572,11.799166666666665,1041,-1,-1
1573,11.798888888888893,1041,-1,1
