date,retweet_count,cmpd,price,num_tweets
2017-08-02,15290.25,0.48710000000000003,1.190466506894746,4.0
2017-08-03,16069.9,0.38684,1.1881572955062514,10.0
2017-08-04,17012.5,0.40768125,1.190321898745173,16.0
2017-08-07,18450.884615384617,0.27498846153846157,1.1925352068122488,12.461538461538462
2017-08-08,15673.5,-0.18712499999999999,1.1896003643321988,8.0
2017-08-09,14452.7,-0.18506,1.1895526637273053,10.0
2017-08-10,18426.555555555555,0.1596111111111111,1.1727615486930285,9.0
2017-08-11,17640.375,0.337825,1.1744938338181221,8.0
2017-08-14,18128.454545454544,-0.007709090909090902,1.1861362961936417,8.090909090909092
2017-08-15,11985.9,0.09042,1.1859921901556998,10.0
2017-08-16,14974.2,0.28806000000000004,1.1880608900732028,15.0
2017-08-17,27149.666666666668,0.03361666666666667,1.169537992025463,12.0
2017-08-18,18836.0,0.30723749999999994,1.1677098035789513,8.0
2017-08-21,21249.214285714286,0.2602642857142857,1.1686241488580225,7.857142857142857
2017-08-22,12549.875,0.375675,1.1808445417202045,8.0
2017-08-23,17716.0,0.29280999999999996,1.1766107364521494,10.0
2017-08-24,11267.642857142857,0.041807142857142876,1.1738682027265668,14.0
2017-08-25,13446.0,0.3667000000000001,1.1766107364521494,14.0
2017-08-28,15939.814814814816,0.29424444444444436,1.1766589391686744,10.407407407407407
2017-08-29,11919.8,0.28014,1.1780056025615728,5.0
2017-08-30,21841.4,-0.13814,1.1835865733341568,5.0
2017-08-31,16186.6,0.7043600000000001,1.1907070183657373,5.0
2017-09-01,19551.14285714286,0.3540857142857143,1.1923911007743067,7.0
2017-09-05,23516.904761904763,0.39656666666666673,1.1838270848051484,8.428571428571429
2017-09-06,14215.625,0.17041250000000002,1.187868581318736,8.0
2017-09-07,12107.727272727272,0.4723272727272727,1.1877244752807934,11.0
2017-09-08,18008.375,0.40650000000000003,1.1863291070597397,8.0
2017-09-11,12451.07142857143,0.41462142857142853,1.1989823201473797,9.0
2017-09-12,15493.2,0.49834000000000006,1.2030233145493374,5.0
2017-09-13,17622.333333333332,0.16213333333333332,1.2036007429243685,3.0
2017-09-14,16365.461538461539,0.08786153846153845,1.2032161254154343,13.0
2017-09-15,20506.30769230769,-0.17279230769230766,1.204835937535305,13.0
2017-09-18,15608.64705882353,0.38385882352941175,1.207398213185552,6.764705882352941
2017-09-19,19493.25,0.5093625,1.2086072979917042,8.0
2017-09-20,11417.84,0.475452,1.2090421266636835,25.0
2017-09-21,10300.555555555555,0.5398444444444445,1.2058030045355743,9.0
2017-09-22,16200.0,0.1670111111111111,1.2060445202298267,9.0
2017-09-25,28821.4375,0.31060312500000004,1.2035786500126282,11.0625
2017-09-26,11317.809523809523,0.12831428571428574,1.2043042013186456,21.0
2017-09-27,15697.166666666666,0.6077,1.2089939239471599,12.0
2017-09-28,14085.375,0.37760000000000005,1.2104445244475643,8.0
2017-09-29,11624.25,0.21295,1.2146989162924682,12.0
2017-10-02,16090.380952380952,0.3458476190476192,1.2199695820774257,26.0
2017-10-03,19149.5,0.704375,1.222580060444198,4.0
2017-10-04,16364.846153846154,0.1765076923076923,1.2240306609446028,13.0
2017-10-05,17055.222222222223,-0.16085555555555553,1.2312831613349944,9.0
2017-10-06,15519.0,-0.29996666666666666,1.2298812656627447,3.0
2017-10-09,15081.423076923076,0.2569192307692308,1.2278502241175255,10.538461538461538
2017-10-10,18942.7,0.02062000000000001,1.2310898483572663,10.0
2017-10-11,15086.2,0.06802666666666672,1.2330239823578057,15.0
2017-10-12,12354.25,0.1636916666666667,1.2311867559019454,12.0
2017-10-13,16484.333333333332,0.01915833333333332,1.2326855591188743,12.0
2017-10-16,13690.84,0.309652,1.2343294725970073,11.24
2017-10-17,12906.125,0.21532500000000002,1.2351996320525969,8.0
2017-10-18,16456.117647058825,0.2968941176470588,1.236408214747119,17.0
2017-10-19,20413.85714285714,-0.0999142857142857,1.2367466379860501,7.0
2017-10-20,15343.09090909091,0.3519272727272727,1.243128978920852,11.0
2017-10-23,21170.619047619046,-0.05724285714285713,1.2382941460311339,8.80952380952381
2017-10-24,15240.375,0.16662500000000002,1.2404697957259254,8.0
2017-10-25,13888.384615384615,0.436,1.234329472597007,13.0
2017-10-26,12833.7,0.22443999999999997,1.2359246812469844,10.0
2017-10-27,11598.666666666666,0.4001866666666667,1.2460301799216607,15.0
2017-10-30,21075.1,-0.07002,1.24138866000967,7.6
2017-10-31,15444.666666666666,-0.1313,1.2433222918985793,15.0
2017-11-01,17230.571428571428,-0.07727142857142859,1.2449662053767123,14.0
2017-11-02,15240.642857142857,0.30268571428571434,1.2454497388768466,14.0
2017-11-03,20609.36842105263,-0.0007000000000000048,1.2496082274003324,19.0
2017-11-06,26686.823529411766,0.49803529411764713,1.2515418592892407,5.705882352941177
2017-11-07,13728.3,0.0965,1.2506716998336507,10.0
2017-11-08,15301.5,0.4111000000000001,1.2527986447002868,12.0
2017-11-09,21077.0,0.40890000000000004,1.2482540323329765,4.0
2017-11-10,11302.111111111111,0.7289444444444445,1.247867406377521,9.0
2017-11-13,33360.53333333333,0.42890666666666666,1.2490277863555181,5.4
2017-11-14,14676.5,0.593675,1.2461265853547092,8.0
2017-11-15,17399.428571428572,0.2754857142857143,1.2398898567927417,14.0
2017-11-16,17291.428571428572,0.2167714285714286,1.2504301841393983,7.0
2017-11-17,17773.14285714286,0.029200000000000004,1.2467552291160475,7.0
2017-11-20,27996.166666666668,-0.10869166666666667,1.2488826760943148,4.0
2017-11-21,14739.0,0.6122,1.2570540407684518,2.0
2017-11-22,17768.545454545456,-0.002745454545454556,1.255941863506979,11.0
2017-11-24,19576.764705882353,0.20455294117647047,1.2588425623961572,8.529411764705882
2017-11-27,21540.5,0.09310833333333333,1.2582144207464494,4.166666666666667
2017-11-28,14344.785714285714,0.37289999999999995,1.2709786005044212,14.0
2017-11-29,15207.25,0.052555,1.2702048464818791,20.0
2017-11-30,18556.8,0.031166666666666683,1.2813256148733496,15.0
2017-12-01,30756.875,-0.04355000000000002,1.2786664316784238,8.0
2017-12-04,24803.31818181818,-0.08421818181818184,1.2771194257449705,10.363636363636363
2017-12-05,13732.0,0.6654,1.272526108549505,2.0
2017-12-06,28983.25,0.51865,1.2727676242437571,4.0
2017-12-07,13981.222222222223,0.22272222222222224,1.2767810025060393,9.0
2017-12-08,20695.75,0.08013750000000001,1.283743282374024,8.0
2017-12-11,20247.684210526317,0.21849999999999997,1.287611048263472,11.210526315789474
2017-12-12,24165.6,-0.14428000000000002,1.2898836055029426,5.0
2017-12-13,20715.0,0.52608,1.2897384952417392,5.0
2017-12-14,15921.0,0.36757142857142855,1.2844683315684111,7.0
2017-12-15,14908.75,0.84115,1.2951648156321411,4.0
2017-12-18,14017.57142857143,0.36355238095238096,1.3033778555716067,9.380952380952381
2017-12-19,21235.4,0.81706,1.2983723047275317,5.0
2017-12-20,21553.5,0.5297833333333334,1.297691943468256,6.0
2017-12-21,19714.2,0.39442,1.3003646836772045,5.0
2017-12-22,20810.3,0.35366,1.3000247541033816,10.0
2017-12-26,28550.75,0.4428375,1.2984692122722108,4.125
2017-12-27,15296.0,0.3875,1.2991013708149624,2.0
2017-12-28,17523.090909090908,0.1262818181818182,1.3017741110239114,11.0
2017-12-29,26685.125,0.299425,1.2968654677245157,8.0
2018-01-02,27019.548387096773,0.4021354838709678,1.3061480054368648,9.516129032258064
2018-01-03,73562.75,0.13990000000000002,1.3144092480928546,4.0
2018-01-04,26483.1,0.16355999999999998,1.3199490457117409,10.0
2018-01-05,25025.166666666668,-0.011116666666666655,1.3287450372541725,6.0
2018-01-08,25134.61111111111,0.042638888888888865,1.3311752575456086,6.111111111111111
2018-01-09,17391.4,0.74124,1.3341879273283794,5.0
2018-01-10,18883.5,0.45680999999999994,1.3321473456621826,10.0
2018-01-11,19460.875,-0.0786625,1.3418667204930337,8.0
2018-01-12,24717.285714285714,0.3082142857142857,1.3506140072073107,14.0
2018-01-16,22461.5,0.08829444444444445,1.3459975928768433,11.944444444444445
2018-01-17,17479.0,0.69316,1.3588270471467758,5.0
2018-01-18,24755.083333333332,0.32005833333333333,1.3565429413398051,12.0
2018-01-19,19437.666666666668,0.08428333333333331,1.3627148975014423,6.0
2018-01-22,29863.5,0.166385,1.3737949948508446,7.3
2018-01-23,23283.166666666668,0.8437666666666667,1.3767107570889374,6.0
2018-01-24,27768.4,0.18548,1.3761765103141264,5.0
2018-01-25,19416.5,0.583575,1.376758959805462,4.0
2018-01-26,15073.714285714286,0.5058428571428571,1.3926989956261056,7.0
2018-01-29,35416.875,0.12236250000000001,1.3834656648535417,3.25
2018-01-31,22023.0,0.29600000000000004,1.3699558493243338,1.0
2018-02-01,31922.333333333332,0.3303333333333333,1.3684003074931628,3.0
2018-02-02,30232.333333333332,0.6201666666666666,1.3386105265694879,6.0
2018-02-05,31040.0,-0.07294999999999999,1.282626586107877,5.285714285714286
2018-02-06,24961.8,-0.1224,1.3078973623573942,5.0
2018-02-07,25147.85714285714,0.7664000000000001,1.3008020229073372,7.0
2018-02-08,23173.0,0.5809599999999999,1.252010329440462,5.0
2018-02-09,29222.0,0.07312499999999997,1.2708174226710431,4.0
2018-02-12,25151.3125,0.02553124999999999,1.28947890352879,6.625
2018-02-13,22781.0,0.79035,1.292686392624181,2.0
2018-02-14,21384.25,0.12972499999999998,1.3101327633362105,4.0
2018-02-15,16855.285714285714,-0.2923428571428572,1.326850067960809,7.0
2018-02-16,26261.666666666668,-0.03609999999999997,1.3272387023627867,3.0
2018-02-20,21948.114285714284,0.1982342857142857,1.3189282527670112,10.371428571428572
2018-02-21,20247.875,0.24070000000000003,1.312368164315027,8.0
2018-02-22,23973.3,0.41351000000000004,1.3140693185190317,10.0
2018-02-23,19942.333333333332,0.2845,1.3350144030721198,9.0
2018-02-26,19918.666666666668,0.10116666666666668,1.3505170996626317,8.333333333333334
2018-02-27,18422.714285714286,0.5775571428571429,1.3336536805535686,7.0
2018-02-28,19451.2,0.46728,1.32014386502436,10.0
2018-03-01,14860.333333333334,0.41183333333333333,1.3009476352801708,6.0
2018-03-02,15856.923076923076,0.09423846153846152,1.30765383821662,13.0
2018-03-05,24997.0,0.4108909090909091,1.3227679004051538,4.818181818181818
2018-03-06,23717.0,-0.1117,1.3261210018733784,8.0
2018-03-07,16479.166666666668,0.23368333333333333,1.3256354599267217,6.0
2018-03-08,12347.0,0.64352,1.3320499360058728,5.0
2018-03-09,21184.6,0.60004,1.3552309236494076,5.0
2018-03-12,17544.304347826088,0.3538391304347826,1.3535297694454023,8.391304347826088
2018-03-13,25302.375,0.09821249999999998,1.344782482731126,8.0
2018-03-14,15901.9,0.4100100000000001,1.3378814604820572,10.0
2018-03-15,14715.5,0.5065666666666667,1.3364233283071962,6.0
2018-03-16,16290.75,0.50885,1.3378729245843395,4.0
2018-03-19,27564.727272727272,0.02836363636363637,1.3197707960829272,3.727272727272727
2018-03-20,27998.0,0.6024499999999999,1.3220157371827221,2.0
2018-03-21,18878.285714285714,0.2234857142857143,1.3194785671139984,7.0
2018-03-22,26533.375,0.4615125,1.2864948541089554,8.0
2018-03-23,20156.333333333332,-0.24831666666666663,1.2590740358578,6.0
2018-03-26,19338.81818181818,0.2767181818181818,1.2935209021540088,5.363636363636363
2018-03-27,22582.666666666668,0.09879999999999999,1.2715158599490157,3.0
2018-03-28,24782.88888888889,0.5239999999999999,1.267758558618269,9.0
2018-03-29,23842.5,0.06605000000000001,1.2839581861518619,4.0
2018-04-02,22388.933333333334,-0.43706,1.2562441347085167,6.6
2018-04-03,20804.69230769231,0.21359999999999998,1.2723453483625387,13.0
2018-04-04,23553.166666666668,0.3293,1.2859580967759916,6.0
2018-04-05,17947.0,0.008299999999999974,1.2961072791625181,4.0
2018-04-06,22660.714285714286,0.1276285714285714,1.267222303396936,7.0
2018-04-09,21320.684210526317,0.15090526315789476,1.273467567856621,6.578947368421052
2018-04-10,20444.166666666668,0.4686333333333333,1.2937162235782582,6.0
2018-04-11,21649.81818181818,-0.1824,1.2869342017856094,11.0
2018-04-12,15805.0,0.39797,1.2975222297371596,10.0
2018-04-13,28429.833333333332,-0.22689999999999996,1.2937162235782582,6.0
2018-04-16,27645.46153846154,0.3741307692307692,1.304352454246333,6.846153846153846
2018-04-17,10238.04347826087,0.1346,1.3183071406801299,23.0
2018-04-18,16863.882352941175,0.10217647058823527,1.3192832456897485,17.0
2018-04-19,16673.35714285714,0.4649571428571429,1.311964466564135,14.0
2018-04-20,27597.444444444445,0.14167777777777774,1.3008396812796212,9.0
2018-04-23,18431.066666666666,0.07993999999999998,1.3006448619670017,13.466666666666667
2018-04-24,10017.4,0.64352,1.2831286977383385,10.0
2018-04-25,34100.333333333336,0.5085666666666667,1.2862995326847055,6.0
2018-04-26,16091.0,0.7652000000000001,1.2993760258768252,3.0
2018-04-27,21355.545454545456,0.4837181818181817,1.3005956550272166,11.0
2018-04-30,21767.18181818182,0.1744318181818182,1.2905935913484152,8.636363636363637
2018-05-01,17762.428571428572,0.5150571428571429,1.2928867351647353,7.0
2018-05-02,22541.14285714286,-0.025499999999999984,1.284201710292636,7.0
2018-05-03,17035.333333333332,0.39549999999999996,1.2813718091433524,9.0
2018-05-04,21035.3,-0.10025999999999999,1.2979610753021833,10.0
2018-05-07,19790.133333333335,0.19446000000000002,1.3023525436222028,9.133333333333333
2018-05-08,21743.14285714286,0.1264142857142857,1.3023525436222034,7.0
2018-05-09,26468.375,0.367725,1.3149404821978832,8.0
2018-05-10,45547.2,0.09200000000000001,1.3272361918046345,5.0
2018-05-11,22892.0,0.12600000000000003,1.3312857221043097,5.0
2018-05-14,24886.64285714286,0.16312857142857146,1.3319203912052138,5.285714285714286
2018-05-15,15327.777777777777,0.40236666666666665,1.322747313828305,9.0
2018-05-16,12633.7,0.43811,1.3283092043589313,10.0
2018-05-17,21285.454545454544,0.5078909090909091,1.3271874869764793,11.0
2018-05-18,20943.272727272728,0.07797272727272725,1.3238695333223873,11.0
2018-05-21,23017.416666666668,0.15738749999999999,1.3338228921730328,8.583333333333334
2018-05-22,12369.5,0.8883000000000001,1.3301147977820726,2.0
2018-05-23,17952.875,0.05303750000000001,1.333774187344879,16.0
2018-05-24,16065.363636363636,0.10933636363636369,1.3310421979635356,11.0
2018-05-25,19310.882352941175,0.24422941176470586,1.3278703587939078,17.0
2018-05-29,22469.5625,0.19436875,1.3125981314417787,8.3125
2018-05-30,20658.9,0.11961,1.3301147977820729,10.0
2018-05-31,17279.85714285714,0.2643642857142858,1.321966530242937,14.0
2018-06-01,18737.0,0.129,1.3349456137787465,6.0
2018-06-04,16419.81818181818,-0.07599999999999997,1.3412882878947414,12.878787878787879
2018-06-05,16576.823529411766,0.3018823529411765,1.3422638907927291,17.0
2018-06-06,17347.166666666668,0.17693888888888884,1.353486085733553,18.0
2018-06-07,16946.35,0.06395499999999996,1.3533399712490881,20.0
2018-06-08,22925.166666666668,-0.3005166666666667,1.3573407967206086,6.0
2018-06-11,22270.916666666668,0.1193041666666667,1.3591463901437495,12.083333333333334
2018-06-12,19974.18181818182,0.5101181818181818,1.3609027766271053,11.0
2018-06-13,22640.823529411766,0.40307058823529407,1.3565600131352402,17.0
2018-06-14,22230.833333333332,-0.13346666666666668,1.3599758785572726,6.0
2018-06-15,14471.25,0.05790833333333334,1.3582405807623965,12.0
